bus_line_name,station_name,location,geo
绵阳17路(三台)公交车路线(旅游车站—金光),种籽公司,"105.086690,31.093075","{'formatted_address': '四川省绵阳市三台县种籽公司', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.086690,31.093075', 'level': '兴趣点'}"
绵阳17路(三台)公交车路线(旅游车站—金光),商业中心,,
绵阳17路(三台)公交车路线(旅游车站—金光),县医院,"104.565900,31.540040","{'formatted_address': '四川省绵阳市安州区县医院', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '安州区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510705', 'street': [], 'number': [], 'location': '104.565900,31.540040', 'level': '兴趣点'}"
绵阳17路(三台)公交车路线(旅游车站—金光),慧川市场,"105.095032,31.092743","{'formatted_address': '四川省绵阳市三台县慧川市场', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.095032,31.092743', 'level': '兴趣点'}"
绵阳17路(三台)公交车路线(旅游车站—金光),北坝车站,"105.099850,31.090990","{'formatted_address': '四川省绵阳市三台县北坝车站', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.099850,31.090990', 'level': '兴趣点'}"
绵阳17路(三台)公交车路线(旅游车站—金光),东山公园,"105.105699,31.086347","{'formatted_address': '四川省绵阳市三台县东山公园', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.105699,31.086347', 'level': '兴趣点'}"
绵阳17路(三台)公交车路线(旅游车站—金光),东山,"104.763080,31.486724","{'formatted_address': '四川省绵阳市游仙区东山', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '游仙区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510704', 'street': [], 'number': [], 'location': '104.763080,31.486724', 'level': '兴趣点'}"
绵阳17路(三台)公交车路线(旅游车站—金光),高山,"104.294237,31.495091","{'formatted_address': '四川省绵阳市安州区高山', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '安州区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510705', 'street': [], 'number': [], 'location': '104.294237,31.495091', 'level': '热点商圈'}"
绵阳17路(三台)公交车路线(旅游车站—金光),金光,,
绵阳18路(三台)公交车路线(老西门—中新),老西门,"105.085503,31.086042","{'formatted_address': '四川省绵阳市三台县老西门', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.085503,31.086042', 'level': '村庄'}"
绵阳18路(三台)公交车路线(老西门—中新),梓锦广场,"105.080533,31.084142","{'formatted_address': '四川省绵阳市三台县梓锦广场', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.080533,31.084142', 'level': '兴趣点'}"
绵阳18路(三台)公交车路线(老西门—中新),旅游车站,"105.076835,31.082686","{'formatted_address': '四川省绵阳市三台县旅游车站', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.076835,31.082686', 'level': '兴趣点'}"
绵阳18路(三台)公交车路线(老西门—中新),大成建材城,"105.075916,31.079089","{'formatted_address': '四川省绵阳市三台县大成建材城', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.075916,31.079089', 'level': '兴趣点'}"
绵阳18路(三台)公交车路线(老西门—中新),凯江桥,"105.077269,31.071696","{'formatted_address': '四川省绵阳市三台县凯江', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.077269,31.071696', 'level': '兴趣点'}"
绵阳18路(三台)公交车路线(老西门—中新),新世纪加油站,"105.088699,31.062782","{'formatted_address': '四川省绵阳市三台县新世纪加油站', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.088699,31.062782', 'level': '兴趣点'}"
绵阳18路(三台)公交车路线(老西门—中新),魏家店,"105.104691,31.055803","{'formatted_address': '四川省绵阳市三台县魏家店', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.104691,31.055803', 'level': '兴趣点'}"
绵阳18路(三台)公交车路线(老西门—中新),成德南高速路口,"105.105240,31.054857","{'formatted_address': '四川省绵阳市三台县成德南高速路', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.105240,31.054857', 'level': '道路'}"
绵阳18路(三台)公交车路线(老西门—中新),黄家店,,
绵阳18路(三台)公交车路线(老西门—中新),踏水桥,"104.866598,31.039385","{'formatted_address': '四川省绵阳市三台县踏水桥', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '104.866598,31.039385', 'level': '热点商圈'}"
绵阳18路(三台)公交车路线(老西门—中新),鲍家湾,,
绵阳18路(三台)公交车路线(老西门—中新),三台县杨家湾,"104.754229,31.306443","{'formatted_address': '四川省绵阳市涪城区杨家湾', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '涪城区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510703', 'street': [], 'number': [], 'location': '104.754229,31.306443', 'level': '村庄'}"
绵阳18路(三台)公交车路线(老西门—中新),百花村,"105.118755,31.039735","{'formatted_address': '四川省绵阳市三台县百花村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.118755,31.039735', 'level': '村庄'}"
绵阳18路(三台)公交车路线(老西门—中新),狮毛垭,,
绵阳18路(三台)公交车路线(老西门—中新),道班,,
绵阳18路(三台)公交车路线(老西门—中新),天桥,"104.885930,31.265879","{'formatted_address': '四川省绵阳市三台县天桥', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '104.885930,31.265879', 'level': '热点商圈'}"
绵阳18路(三台)公交车路线(老西门—中新),收费站,,
绵阳18路(三台)公交车路线(老西门—中新),高新村,"105.156421,31.015227","{'formatted_address': '四川省绵阳市三台县高新村', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.156421,31.015227', 'level': '村庄'}"
绵阳18路(三台)公交车路线(老西门—中新),中新,"105.168841,31.005136","{'formatted_address': '四川省绵阳市三台县中新', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.168841,31.005136', 'level': '乡镇'}"
绵阳19路(三台)公交车路线(老西门—乐加),老西门,"105.085503,31.086042","{'formatted_address': '四川省绵阳市三台县老西门', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.085503,31.086042', 'level': '村庄'}"
绵阳19路(三台)公交车路线(老西门—乐加),梓锦广场,"105.080533,31.084142","{'formatted_address': '四川省绵阳市三台县梓锦广场', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.080533,31.084142', 'level': '兴趣点'}"
绵阳19路(三台)公交车路线(老西门—乐加),旅游车站,"105.076835,31.082686","{'formatted_address': '四川省绵阳市三台县旅游车站', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.076835,31.082686', 'level': '兴趣点'}"
绵阳19路(三台)公交车路线(老西门—乐加),大成建材城,"105.075916,31.079089","{'formatted_address': '四川省绵阳市三台县大成建材城', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.075916,31.079089', 'level': '兴趣点'}"
绵阳19路(三台)公交车路线(老西门—乐加),凯江桥,"105.077269,31.071696","{'formatted_address': '四川省绵阳市三台县凯江', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.077269,31.071696', 'level': '兴趣点'}"
绵阳19路(三台)公交车路线(老西门—乐加),新世纪加油站,"105.088699,31.062782","{'formatted_address': '四川省绵阳市三台县新世纪加油站', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.088699,31.062782', 'level': '兴趣点'}"
绵阳19路(三台)公交车路线(老西门—乐加),魏家店,"105.104691,31.055803","{'formatted_address': '四川省绵阳市三台县魏家店', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.104691,31.055803', 'level': '兴趣点'}"
绵阳19路(三台)公交车路线(老西门—乐加),成德南高速路口,"105.105240,31.054857","{'formatted_address': '四川省绵阳市三台县成德南高速路', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.105240,31.054857', 'level': '道路'}"
绵阳19路(三台)公交车路线(老西门—乐加),黄家店,,
绵阳19路(三台)公交车路线(老西门—乐加),踏水桥,"104.866598,31.039385","{'formatted_address': '四川省绵阳市三台县踏水桥', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '104.866598,31.039385', 'level': '热点商圈'}"
绵阳19路(三台)公交车路线(老西门—乐加),张家店,,
绵阳19路(三台)公交车路线(老西门—乐加),堰塘湾,,
绵阳19路(三台)公交车路线(老西门—乐加),堰塘湾垭口,,
绵阳19路(三台)公交车路线(老西门—乐加),詹家店,,
绵阳19路(三台)公交车路线(老西门—乐加),断石,"105.096554,31.017721","{'formatted_address': '四川省绵阳市三台县断石', 'province': '四川省', 'citycode': '0816', 'city': '绵阳市', 'district': '三台县', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '510722', 'street': [], 'number': [], 'location': '105.096554,31.017721', 'level': '乡镇'}"
